Timestamp,SensorID_enc,TimeDelta,event_count,progress_ratio,participant_id,task_id,TimeOfDay_enc,SensorType_enc,sensor_value_binary,sensor_value_continuous,sensor_value_phone,ActivityLabel
30:32.7,5,0.021949493,0.040540541,0.01098111,12,2,1,2,0,0,0,Cook
30:33.0,21,0.003656963,0.054054054,0.011463284,12,2,1,3,0,0,0,Cook
30:35.2,7,0.03221804,0.067567568,0.015711259,12,2,1,2,0,0,0,Cook
30:40.8,8,0.079347612,0.081081081,0.026173309,12,2,1,2,0,0,0,Cook
30:41.3,9,0.007183315,0.094594595,0.027120435,12,2,1,2,0,0,0,Cook
30:45.5,3,0.060539722,0.108108108,0.035102648,12,2,1,1,0,0,0,Cook
30:46.6,21,0.01512387,0.121621622,0.037096743,12,2,1,3,1,0,0,Cook
30:48.5,21,0.027420945,0.135135135,0.040712218,12,2,1,3,0,0,0,Cook
30:48.6,11,0.001828217,0.148648649,0.04095327,12,2,1,2,0,0,0,Cook
30:50.2,21,0.022721233,0.162162162,0.043949083,12,2,1,3,1,0,0,Cook
30:56.7,21,0.092886431,0.175675676,0.056196237,12,2,1,3,0,0,0,Cook
30:57.2,1,0.006546629,0.189189189,0.057059416,12,2,1,5,0,0.012673658,0,Cook
31:00.3,1,0.045039875,0.202702703,0.062997961,12,2,1,5,0,0.066214014,0,Cook
31:03.5,21,0.04578503,0.216216216,0.069034756,12,2,1,3,1,0,0,Cook
31:08.4,21,0.070236354,0.22972973,0.078295478,12,2,1,3,0,0,0,Cook
31:18.3,0,0.140769872,0.243243243,0.096856104,12,2,1,5,0,0.865401831,0,Cook
31:19.9,21,0.022590264,0.256756757,0.099834649,12,2,1,3,1,0,0,Cook
31:21.3,0,0.01986181,0.27027027,0.102453445,12,2,1,5,0,0.903988986,0,Cook
31:21.7,21,0.006087653,0.283783784,0.103256107,12,2,1,3,0,0,0,Cook
31:24.2,0,0.036417991,0.297297297,0.10805785,12,2,1,5,0,0.933799878,0,Cook
31:26.5,21,0.032330595,0.310810811,0.112320666,12,2,1,3,1,0,0,Cook
31:27.2,0,0.010226334,0.324324324,0.113669017,12,2,1,5,0,0.956084731,0,Cook
31:32.3,21,0.072965765,0.337837838,0.123289614,12,2,1,3,0,0,0,Cook
31:33.2,0,0.012823935,0.351351351,0.124980461,12,2,1,5,0,0.973859518,0,Cook
31:39.7,21,0.093094098,0.364864865,0.137254996,12,2,1,3,1,0,0,Cook
31:41.6,21,0.026094074,0.378378378,0.140695521,12,2,1,3,0,0,0,Cook
31:48.2,0,0.094117461,0.391891892,0.153104988,12,2,1,5,0,1,0,Cook
32:00.2,0,0.172090103,0.405405405,0.175795212,12,2,1,5,0,0.976656315,0,Cook
32:05.5,21,0.075933101,0.418918919,0.185807055,12,2,1,3,1,0,0,Cook
32:11.9,21,0.091205682,0.432432432,0.197832601,12,2,1,3,0,0,0,Cook
32:24.3,0,0.17675943,0.445945946,0.22113848,12,2,1,5,0,0.955118509,0,Cook
32:39.4,21,0.216667302,0.459459459,0.249706246,12,2,1,3,1,0,0,Cook
32:49.4,21,0.141995388,0.472972973,0.268428457,12,2,1,3,0,0,0,Cook
32:53.7,21,0.062038932,0.486486486,0.276608343,12,2,1,3,1,0,0,Cook
33:00.5,21,0.097485159,0.5,0.289461843,12,2,1,3,0,0,0,Cook
33:02.3,21,0.024963941,0.513513514,0.292753359,12,2,1,3,1,0,0,Cook
33:07.6,21,0.075248759,0.527027027,0.302674971,12,2,1,3,0,0,0,Cook
33:20.4,21,0.183151605,0.540540541,0.326823664,12,2,1,3,1,0,0,Cook
33:25.2,21,0.068647088,0.554054054,0.33587484,12,2,1,3,0,0,0,Cook
34:35.2,21,1,0.567567568,0.46772568,12,2,1,3,1,0,0,Cook
34:37.6,21,0.0346882,0.581081081,0.472299348,12,2,1,3,1,0,0,Cook
34:38.8,21,0.016372986,0.594594595,0.47445814,12,2,1,3,0,0,0,Cook
34:40.4,21,0.022756789,0.608108108,0.477458642,12,2,1,3,1,0,0,Cook
34:44.0,21,0.052056122,0.621621622,0.484322285,12,2,1,3,0,0,0,Cook
34:47.5,21,0.050603625,0.635135135,0.490994416,12,2,1,3,1,0,0,Cook
34:51.0,21,0.049006245,0.648648649,0.49745593,12,2,1,3,0,0,0,Cook
34:53.5,21,0.036118241,0.662162162,0.502218151,12,2,1,3,1,0,0,Cook
35:06.8,21,0.190310634,0.675675676,0.527310768,12,2,1,3,0,0,0,Cook
35:18.5,21,0.16652181,0.689189189,0.549266808,12,2,1,3,1,0,0,Cook
35:23.4,21,0.069636295,0.702702703,0.558448412,12,2,1,3,0,0,0,Cook
35:23.9,21,0.007454995,0.716216216,0.55943136,12,2,1,3,1,0,0,Cook
35:27.7,21,0.053926281,0.72972973,0.566541585,12,2,1,3,0,0,0,Cook
35:34.4,21,0.09685263,0.743243243,0.579311686,12,2,1,3,1,0,0,Cook
35:37.6,21,0.045219799,0.756756757,0.585273954,12,2,1,3,0,0,0,Cook
35:56.7,21,0.272278475,0.77027027,0.6211741,12,2,1,3,1,0,0,Cook
36:01.2,21,0.065255405,0.783783784,0.62977808,12,2,1,3,0,0,0,Cook
36:01.4,21,0.002856566,0.797297297,0.63015472,12,2,1,3,1,0,0,Cook
36:03.8,21,0.033904318,0.810810811,0.634625033,12,2,1,3,0,0,0,Cook
36:31.2,21,0.391380134,0.824324324,0.686228832,12,2,1,3,1,0,0,Cook
36:35.6,21,0.063324404,0.837837838,0.694578208,12,2,1,3,0,0,0,Cook
36:47.4,21,0.168778975,0.851351351,0.716831858,12,2,1,3,1,0,0,Cook
36:48.5,21,0.015567746,0.864864865,0.718884478,12,2,1,3,0,0,0,Cook
37:13.0,0,0.349302609,0.878378378,0.76494032,12,2,1,5,0,0.936837459,0,Cook
37:18.1,0,0.07314269,0.891891892,0.774584246,12,2,1,5,0,0.91834032,0,Cook
37:48.3,0,0.430803459,0.905405405,0.831386043,12,2,1,5,0,0.896635818,0,Cook
38:09.5,0,0.304103366,0.918918919,0.871482328,12,2,1,5,0,0.880305734,0,Cook
38:21.4,21,0.169656228,0.932432432,0.893851644,12,2,1,3,1,0,0,Cook
38:23.6,21,0.030516149,0.945945946,0.897875224,12,2,1,3,0,0,0,Cook
38:38.8,21,0.217041351,0.959459459,0.926492308,12,2,1,3,1,0,0,Cook
38:40.5,21,0.024592778,0.972972973,0.929734886,12,2,1,3,0,0,0,Cook
39:16.0,21,0.507044382,0.986486486,0.996589114,12,2,1,3,1,0,0,Cook
39:17.8,21,0.025869279,1,1,12,2,1,3,0,0,0,Cook
39:59.6,21,0,0,0,12,3,1,3,1,0,0,Eat
40:04.9,21,0.095859334,0.035714286,0.050061808,12,3,1,3,0,0,0,Eat
40:06.3,2,0.024802581,0.071428571,0.063014767,12,3,1,0,0,0.013475043,0,Eat
40:12.1,2,0.106429676,0.107142857,0.118596855,12,3,1,0,0,0.060295386,0,Eat
40:14.4,21,0.040702999,0.142857143,0.139853687,12,3,1,3,1,0,0,Eat
40:15.1,2,0.013213131,0.178571429,0.146754144,12,3,1,0,0,0.092750321,0,Eat
40:15.7,21,0.010591759,0.214285714,0.15228561,12,3,1,3,0,0,0,Eat
40:15.7,3,0,0.25,0.15228561,12,3,1,1,1,0,0,Eat
40:17.8,10,0.038079637,0.285714286,0.172172411,12,3,1,2,0,0,0,Eat
40:18.9,21,0.020502955,0.321428571,0.182879923,12,3,1,3,1,0,0,Eat
40:19.9,21,0.016645611,0.357142857,0.191572967,12,3,1,3,0,0,0,Eat
40:19.9,21,0.000821798,0.392857143,0.192002145,12,3,1,3,1,0,0,Eat
40:20.6,3,0.011666706,0.428571429,0.198094993,12,3,1,1,0,0,0,Eat
40:21.9,21,0.023814803,0.464285714,0.210532093,12,3,1,3,0,0,0,Eat
40:26.4,21,0.082281538,0.5,0.253503,12,3,1,3,1,0,0,Eat
40:28.1,20,0.030458866,0.535714286,0.269409911,12,3,1,3,1,0,0,Eat
40:28.6,19,0.008247774,0.571428571,0.273717248,12,3,1,3,1,0,0,Eat
40:29.3,18,0.013908925,0.607142857,0.280981078,12,3,1,3,1,0,0,Eat
40:32.5,21,0.056730779,0.642857143,0.310608296,12,3,1,3,0,0,0,Eat
40:32.8,19,0.006654681,0.678571429,0.314083652,12,3,1,3,1,0,0,Eat
40:33.4,20,0.011013005,0.714285714,0.31983511,12,3,1,3,0,0,0,Eat
40:34.0,19,0.009313171,0.75,0.324698843,12,3,1,3,0,0,0,Eat
40:38.4,18,0.079656584,0.785714286,0.366298888,12,3,1,3,0,0,0,Eat
40:40.8,18,0.044827655,0.821428571,0.389709789,12,3,1,3,1,0,0,Eat
40:42.5,18,0.029125144,0.857142857,0.404920174,12,3,1,3,0,0,0,Eat
40:45.5,0,0.054466528,0.892857143,0.433364904,12,3,1,5,0,1,0,Eat
41:40.7,18,1,0.928571429,0.955607295,12,3,1,3,1,0,0,Eat
41:43.4,17,0.048699162,0.964285714,0.981040062,12,3,1,3,1,0,0,Eat
41:45.4,17,0.036304863,1,1,12,3,1,3,0,0,0,Eat
41:51.4,19,0,0,0,12,4,1,3,1,0,0,Clean
41:51.6,20,0.003762887,0.018181818,0.000631529,12,4,1,3,1,0,0,Clean
41:53.2,21,0.042431414,0.036363636,0.007752829,12,4,1,3,1,0,0,Clean
41:53.9,20,0.017350073,0.054545455,0.010664707,12,4,1,3,0,0,0,Clean
41:55.1,18,0.031476002,0.072727273,0.015947351,12,4,1,3,0,0,0,Clean
41:56.6,19,0.037310571,0.090909091,0.022209217,12,4,1,3,0,0,0,Clean
41:57.5,3,0.023696355,0.109090909,0.026186196,12,4,1,1,1,0,0,Clean
41:58.9,10,0.034342732,0.127272727,0.031949966,12,4,1,2,0,0,0,Clean
41:59.3,21,0.010531804,0.145454545,0.033717528,12,4,1,3,0,0,0,Clean
41:59.6,21,0.008148579,0.163636364,0.035085111,12,4,1,3,1,0,0,Clean
42:00.5,3,0.022366915,0.181818182,0.03883897,12,4,1,1,0,0,0,Clean
42:01.6,21,0.029683509,0.2,0.043820779,12,4,1,3,0,0,0,Clean
42:02.8,21,0.030202031,0.218181818,0.048889611,12,4,1,3,1,0,0,Clean
42:07.7,21,0.126104742,0.236363636,0.070053878,12,4,1,3,0,0,0,Clean
42:09.9,1,0.054727018,0.254545455,0.079238761,12,4,1,5,0,0.187241966,0,Clean
42:12.8,1,0.074713036,0.272727273,0.091777914,12,4,1,5,0,1,0,Clean
42:15.7,1,0.074710477,0.290909091,0.104316637,12,4,1,5,0,0.173383103,0,Clean
42:16.3,21,0.015155653,0.309090909,0.106860224,12,4,1,3,1,0,0,Clean
42:19.6,22,0.084959586,0.327272727,0.121119064,12,4,1,3,1,0,0,Clean
42:22.5,21,0.073341873,0.345454545,0.133428093,12,4,1,3,0,0,0,Clean
42:24.5,1,0.050681998,0.363636364,0.141934097,12,4,1,5,0,0.564182695,0,Clean
42:28.0,21,0.089782759,0.381818182,0.157002414,12,4,1,3,1,0,0,Clean
42:30.2,1,0.057121736,0.4,0.166589204,12,4,1,5,0,0.714959691,0,Clean
42:31.7,21,0.038355858,0.418181818,0.173026501,12,4,1,3,0,0,0,Clean
42:32.2,22,0.011827073,0.436363636,0.175011448,12,4,1,3,0,0,0,Clean
42:32.8,21,0.017125867,0.454545455,0.177885697,12,4,1,3,1,0,0,Clean
42:36.7,21,0.099396598,0.472727273,0.194567514,12,4,1,3,0,0,0,Clean
42:36.9,1,0.004442697,0.490909091,0.195313135,12,4,1,5,0,0.551503669,0,Clean
42:57.2,1,0.519622667,0.509090909,0.282521854,12,4,1,5,0,0.708571112,0,Clean
43:03.2,1,0.153830579,0.527272727,0.308339372,12,4,1,5,0,0.568213614,0,Clean
43:09.9,1,0.172448941,0.545454545,0.337281626,12,4,1,5,0,0.700511791,0,Clean
43:30.2,1,0.517746394,0.563636364,0.424175448,12,4,1,5,0,0.562021297,0,Clean
44:09.2,1,1,0.581818182,0.592006306,12,4,1,5,0,0.688912205,0,Clean
44:18.3,1,0.23076801,0.6,0.6307363,12,4,1,5,0,0.54373874,0,Clean
44:24.2,1,0.153161213,0.618181818,0.656441477,12,4,1,5,0,0.721348269,0,Clean
44:36.2,1,0.305311081,0.636363636,0.707682098,12,4,1,5,0,0.539511559,0,Clean
44:45.1,1,0.229779191,0.654545455,0.746246137,12,4,1,5,0,0.701100577,0,Clean
44:51.0,21,0.149159555,0.672727273,0.771279713,12,4,1,3,1,0,0,Clean
44:53.5,21,0.063904168,0.690909091,0.782004805,12,4,1,3,0,0,0,Clean
45:00.2,1,0.171101249,0.709090909,0.810720874,12,4,1,5,0,0.572242016,0,Clean
45:03.3,1,0.079489213,0.727272727,0.824061617,12,4,1,5,0,0.711323812,0,Clean
45:09.7,1,0.163889501,0.745454545,0.851567333,12,4,1,5,0,0.574700323,0,Clean
45:11.5,21,0.047942102,0.763636364,0.859613497,12,4,1,3,1,0,0,Clean
45:15.4,21,0.099627894,0.781818182,0.876334132,12,4,1,3,0,0,0,Clean
45:24.2,1,0.225820869,0.8,0.914233843,12,4,1,5,0,0.702476927,0,Clean
45:29.8,22,0.141811297,0.818181818,0.938034154,12,4,1,3,1,0,0,Clean
45:29.9,21,0.0038138,0.836363636,0.938674228,12,4,1,3,1,0,0,Clean
45:31.6,21,0.04254998,0.854545455,0.945815428,12,4,1,3,0,0,0,Clean
45:32.4,21,0.020682672,0.872727273,0.949286618,12,4,1,3,1,0,0,Clean
45:33.5,3,0.027382323,0.890909091,0.953882217,12,4,1,1,1,0,0,Clean
45:36.6,22,0.078714694,0.909090909,0.967092972,12,4,1,3,0,0,0,Clean
45:36.7,8,0.003559057,0.927272727,0.967690291,12,4,1,2,0,0,0,Clean
45:37.2,21,0.01330513,0.945454545,0.969923303,12,4,1,3,0,0,0,Clean
45:37.7,6,0.012257924,0.963636364,0.971980561,12,4,1,2,0,0,0,Clean
45:42.9,3,0.13230274,0.981818182,0.994185043,12,4,1,1,0,0,0,Clean
45:44.2,21,0.034647723,1,1,12,4,1,3,1,0,0,Clean
23:47.3,23,0,0,0,13,0,1,3,1,0,0,Make a phone call
23:47.6,13,0.009560274,0.034482759,0.002613245,13,0,1,3,1,0,0,Make a phone call
23:48.6,14,0.036994336,0.068965517,0.012725429,13,0,1,3,1,0,0,Make a phone call
23:48.9,15,0.011954047,0.103448276,0.015992997,13,0,1,3,1,0,0,Make a phone call
23:49.9,16,0.034787839,0.137931034,0.025502048,13,0,1,3,1,0,0,Make a phone call
23:50.1,23,0.010470769,0.172413793,0.028364171,13,0,1,3,0,0,0,Make a phone call
23:50.8,18,0.022609827,0.206896552,0.034544434,13,0,1,3,1,0,0,Make a phone call
23:51.5,13,0.026290577,0.24137931,0.041730808,13,0,1,3,0,0,0,Make a phone call
23:52.2,15,0.02859177,0.275862069,0.0495462,13,0,1,3,0,0,0,Make a phone call
23:52.3,17,0.004384028,0.310344828,0.050744548,13,0,1,3,1,0,0,Make a phone call
23:52.6,14,0.009394686,0.344827586,0.05331253,13,0,1,3,0,0,0,Make a phone call
23:53.2,16,0.023316818,0.379310345,0.059686045,13,0,1,3,0,0,0,Make a phone call
23:54.9,18,0.063527447,0.413793103,0.077050899,13,0,1,3,0,0,0,Make a phone call
23:56.7,12,0.066084543,0.448275862,0.095114719,13,0,1,2,0,0,0,Make a phone call
24:00.9,17,0.156829329,0.482758621,0.137983093,13,0,1,3,0,0,0,Make a phone call
24:07.3,17,0.235567966,0.517241379,0.202374208,13,0,1,3,1,0,0,Make a phone call
24:12.5,17,0.192057227,0.551724138,0.25487192,13,0,1,3,0,0,0,Make a phone call
24:15.5,17,0.112080706,0.586206897,0.285508521,13,0,1,3,1,0,0,Make a phone call
24:23.0,17,0.279033399,0.620689655,0.361780657,13,0,1,3,0,0,0,Make a phone call
24:25.1,17,0.079819994,0.655172414,0.383598982,13,0,1,3,1,0,0,Make a phone call
24:29.0,24,0.143444663,0.689655172,0.422808735,13,0,1,4,0,0,1,Make a phone call
24:37.7,17,0.322961023,0.724137931,0.511088229,13,0,1,3,0,0,1,Make a phone call
24:43.4,17,0.210399855,0.75862069,0.56859979,13,0,1,3,1,0,1,Make a phone call
24:44.7,17,0.051146376,0.793103448,0.58258035,13,0,1,3,0,0,1,Make a phone call
24:48.5,17,0.140568682,0.827586207,0.621003971,13,0,1,3,1,0,1,Make a phone call
24:51.5,17,0.110675005,0.862068966,0.651256332,13,0,1,3,0,0,1,Make a phone call
25:18.4,17,1,0.896551724,0.924600441,13,0,1,3,1,0,1,Make a phone call
25:19.0,24,0.021038389,0.931034483,0.930351161,13,0,1,4,0,0,1,Make a phone call
25:22.2,17,0.118774617,0.965517241,0.962817503,13,0,1,3,0,0,0,Make a phone call
25:25.9,17,0.136028163,1,1,13,0,1,3,1,0,0,Make a phone call
25:41.1,17,0,0,0,13,1,1,3,1,0,0,Wash hands
25:45.6,18,0.363777056,0.05,0.061896299,13,1,1,3,1,0,0,Wash hands
25:46.7,19,0.090454733,0.1,0.07728708,13,1,1,3,1,0,0,Wash hands
25:47.4,20,0.054764025,0.15,0.086605124,13,1,1,3,1,0,0,Wash hands
25:47.6,17,0.022497058,0.2,0.090432976,13,1,1,3,0,0,0,Wash hands
25:48.5,21,0.070242098,0.25,0.102384598,13,1,1,3,1,0,0,Wash hands
25:49.9,18,0.111966045,0.3,0.121435507,13,1,1,3,0,0,0,Wash hands
25:50.4,20,0.044625102,0.35,0.129028423,13,1,1,3,0,0,0,Wash hands
25:50.8,19,0.029532671,0.4,0.134053378,13,1,1,3,0,0,0,Wash hands
25:51.8,21,0.083772726,0.45,0.148307222,13,1,1,3,0,0,0,Wash hands
25:54.2,1,0.196613088,0.5,0.181760741,13,1,1,5,0,0.140659645,0,Wash hands
26:00.3,1,0.491899532,0.55,0.265456949,13,1,1,5,0,1,0,Wash hands
26:06.1,1,0.478799459,0.6,0.346924194,13,1,1,5,0,0.794763001,0,Wash hands
26:12.2,1,0.490770566,0.65,0.43042831,13,1,1,5,0,0.975056673,0,Wash hands
26:16.8,21,0.375975016,0.7,0.49440008,13,1,1,3,1,0,0,Wash hands
26:18.2,1,0.115563409,0.75,0.514063077,13,1,1,5,0,0.741687036,0,Wash hands
26:30.5,22,1,0.8,0.684212067,13,1,1,3,1,0,0,Wash hands
26:37.5,22,0.576869858,0.85,0.782365891,13,1,1,3,0,0,0,Wash hands
26:40.5,21,0.241213981,0.9,0.823408206,13,1,1,3,0,0,0,Wash hands
26:51.5,21,0.899334448,0.95,0.976429055,13,1,1,3,1,0,0,Wash hands
26:53.2,21,0.138531209,1,1,13,1,1,3,0,0,0,Wash hands
26:56.4,3,0,0,0,13,2,1,1,1,0,0,Cook
26:58.9,5,0.032315536,0.015151515,0.008452983,13,2,1,2,0,0,0,Cook
27:00.5,6,0.019580843,0.03030303,0.013574871,13,2,1,2,0,0,0,Cook
27:01.4,21,0.011411527,0.045454545,0.016559858,13,2,1,3,0,0,0,Cook
27:02.2,7,0.0099623,0.060606061,0.019165761,13,2,1,2,0,0,0,Cook
27:04.5,7,0.028411003,0.075757576,0.02659741,13,2,1,2,0,0,0,Cook
27:05.4,9,0.011489607,0.090909091,0.029602821,13,2,1,2,0,0,0,Cook
27:06.9,8,0.018448303,0.106060606,0.034428463,13,2,1,2,0,0,0,Cook
27:07.2,21,0.003430371,0.121212121,0.035325767,13,2,1,3,1,0,0,Cook
27:09.5,21,0.029180864,0.136363636,0.042958794,13,2,1,3,0,0,0,Cook
27:09.6,21,0.00193972,0.151515152,0.043466179,13,2,1,3,1,0,0,Cook
27:10.6,3,0.012598156,0.166666667,0.04676156,13,2,1,1,0,0,0,Cook
27:18.2,1,0.094010658,0.181818182,0.071352535,13,2,1,5,0,0.014549522,0,Cook
27:24.2,1,0.075639497,0.196969697,0.091138046,13,2,1,5,0,0.063467364,0,Cook
27:24.5,11,0.003104698,0.212121212,0.091950162,13,2,1,2,0,0,0,Cook
27:27.2,1,0.034966472,0.227272727,0.101096568,13,2,1,5,0,0.026899589,0,Cook
27:29.7,21,0.031191744,0.242424242,0.109255594,13,2,1,3,0,0,0,Cook
27:36.8,0,0.088152715,0.257575758,0.132314268,13,2,1,5,0,0.847449972,0,Cook
27:38.2,21,0.01772556,0.272727273,0.136950858,13,2,1,3,1,0,0,Cook
27:39.7,0,0.018758858,0.287878788,0.141857733,13,2,1,5,0,0.86991515,0,Cook
27:40.6,21,0.0115686,0.303030303,0.144883807,13,2,1,3,0,0,0,Cook
27:41.2,21,0.006756319,0.318181818,0.146651101,13,2,1,3,1,0,0,Cook
27:42.1,0,0.012242873,0.333333333,0.149853548,13,2,1,5,0,0.902449159,0,Cook
27:43.7,21,0.019260664,0.348484848,0.154891684,13,2,1,3,0,0,0,Cook
27:45.4,0,0.021693418,0.363636364,0.160566172,13,2,1,5,0,0.930135435,0,Cook
27:47.3,21,0.023422251,0.378787879,0.166692881,13,2,1,3,1,0,0,Cook
27:48.2,0,0.011005234,0.393939394,0.169571591,13,2,1,5,0,0.946530408,0,Cook
27:51.5,21,0.041354819,0.409090909,0.180389038,13,2,1,3,0,0,0,Cook
27:53.3,21,0.02353342,0.424242424,0.186544826,13,2,1,3,1,0,0,Cook
27:54.1,0,0.009737434,0.439393939,0.18909191,13,2,1,5,0,0.963349934,0,Cook
27:54.9,21,0.009479867,0.454545455,0.19157162,13,2,1,3,0,0,0,Cook
27:55.1,21,0.003003041,0.46969697,0.192357144,13,2,1,3,1,0,0,Cook
28:02.9,21,0.097025275,0.484848485,0.217736672,13,2,1,3,0,0,0,Cook
28:03.5,21,0.007945001,0.5,0.219814897,13,2,1,3,1,0,0,Cook
28:09.2,0,0.071757691,0.515151515,0.238585019,13,2,1,5,0,0.980922213,0,Cook
28:12.8,21,0.044361614,0.53030303,0.250188973,13,2,1,3,0,0,0,Cook
28:15.5,21,0.03409603,0.545454545,0.259107692,13,2,1,3,1,0,0,Cook
28:18.9,21,0.042153288,0.560606061,0.270133999,13,2,1,3,0,0,0,Cook
28:19.9,21,0.012711515,0.575757576,0.273459033,13,2,1,3,1,0,0,Cook
28:23.3,21,0.042553562,0.590909091,0.284590042,13,2,1,3,0,0,0,Cook
29:43.2,21,1,0.606060606,0.546166497,13,2,1,3,1,0,0,Cook
29:44.3,21,0.013442117,0.621212121,0.549682638,13,2,1,3,0,0,0,Cook
29:44.7,21,0.005832363,0.636363636,0.551208247,13,2,1,3,1,0,0,Cook
29:47.9,21,0.039796375,0.651515152,0.561618042,13,2,1,3,1,0,0,Cook
29:49.7,21,0.02241835,0.666666667,0.567482155,13,2,1,3,0,0,0,Cook
30:15.5,21,0.322957236,0.681818182,0.651960163,13,2,1,3,1,0,0,Cook
30:19.4,21,0.048105781,0.696969697,0.664543503,13,2,1,3,0,0,0,Cook
30:34.5,21,0.189591462,0.712121212,0.714136166,13,2,1,3,1,0,0,Cook
30:38.4,21,0.048531998,0.727272727,0.726830994,13,2,1,3,0,0,0,Cook
30:38.6,21,0.002477744,0.742424242,0.727479113,13,2,1,3,1,0,0,Cook
30:42.5,21,0.0492523,0.757575758,0.740362355,13,2,1,3,0,0,0,Cook
30:47.8,21,0.066598124,0.772727273,0.757782856,13,2,1,3,1,0,0,Cook
30:53.7,21,0.073467239,0.787878788,0.777000156,13,2,1,3,0,0,0,Cook
30:54.3,0,0.006881605,0.803030303,0.778800222,13,2,1,5,0,1,0,Cook
30:57.3,0,0.037467081,0.818181818,0.788600728,13,2,1,5,0,0.963539628,0,Cook
31:00.5,0,0.040837144,0.833333333,0.799282763,13,2,1,5,0,0.933098273,0,Cook
31:05.3,21,0.05997893,0.848484848,0.814971839,13,2,1,3,1,0,0,Cook
31:06.2,0,0.011047409,0.863636364,0.817861581,13,2,1,5,0,0.908681959,0,Cook
31:07.1,21,0.011247708,0.878787879,0.820803717,13,2,1,3,0,0,0,Cook
31:12.2,0,0.064378523,0.893939394,0.837643623,13,2,1,5,0,0.882639696,0,Cook
31:27.2,0,0.187539021,0.909090909,0.886699415,13,2,1,5,0,0.866079117,0,Cook
31:40.0,21,0.159334888,0.924242424,0.92837767,13,2,1,3,1,0,0,Cook
31:46.3,21,0.078998033,0.939393939,0.949041695,13,2,1,3,0,0,0,Cook
31:48.2,0,0.024394063,0.954545455,0.955422608,13,2,1,5,0,0.888709901,0,Cook
31:57.9,0,0.12064287,0.96969697,0.986979942,13,2,1,5,0,0.873513312,0,Cook
31:59.7,21,0.02317855,0.984848485,0.993042905,13,2,1,3,1,0,0,Cook
32:01.8,21,0.026596794,1,1,13,2,1,3,0,0,0,Cook
33:26.3,21,0,0,0,13,3,1,3,1,0,0,Eat
33:27.5,3,0.12086614,0.029411765,0.017615368,13,3,1,1,1,0,0,Eat
33:29.4,7,0.195781874,0.058823529,0.046149163,13,3,1,2,0,0,0,Eat
33:29.9,21,0.050177268,0.088235294,0.053462138,13,3,1,3,0,0,0,Eat
33:30.0,10,0.011081694,0.117647059,0.055077215,13,3,1,2,0,0,0,Eat
33:30.7,21,0.077408523,0.147058824,0.066358948,13,3,1,3,1,0,0,Eat
33:32.4,3,0.173424719,0.176470588,0.091634349,13,3,1,1,0,0,0,Eat
33:39.2,2,0.705015429,0.205882353,0.19438526,13,3,1,0,0,0.175574255,0,Eat
33:40.7,21,0.161105791,0.235294118,0.217865266,13,3,1,3,0,0,0,Eat
33:42.2,2,0.148569082,0.264705882,0.239518138,13,3,1,0,0,1,0,Eat
33:44.2,21,0.208233707,0.294117647,0.269866698,13,3,1,3,1,0,0,Eat
33:45.2,2,0.10143185,0.323529412,0.284649658,13,3,1,0,0,0.83789121,0,Eat
33:49.8,21,0.478171771,0.352941176,0.354339743,13,3,1,3,0,0,0,Eat
33:49.8,21,0.003010433,0.382352941,0.354778491,13,3,1,3,1,0,0,Eat
33:51.6,20,0.188400703,0.411764706,0.382236534,13,3,1,3,1,0,0,Eat
33:52.0,19,0.033955356,0.441176471,0.387185282,13,3,1,3,1,0,0,Eat
33:52.7,18,0.072050212,0.470588235,0.397686081,13,3,1,3,1,0,0,Eat
33:55.2,19,0.263453896,0.5,0.436082585,13,3,1,3,0,0,0,Eat
33:55.5,21,0.033124081,0.529411765,0.44091018,13,3,1,3,0,0,0,Eat
33:55.7,20,0.020387083,0.558823529,0.443881451,13,3,1,3,0,0,0,Eat
34:05.4,17,1,0.588235294,0.589624234,13,3,1,3,1,0,0,Eat
34:07.3,17,0.193724752,0.617647059,0.617858218,13,3,1,3,0,0,0,Eat
34:08.1,17,0.086717431,0.647058824,0.630496658,13,3,1,3,1,0,0,Eat
34:09.4,17,0.138664173,0.676470588,0.65070596,13,3,1,3,0,0,0,Eat
34:12.7,18,0.336744654,0.705882353,0.699784064,13,3,1,3,0,0,0,Eat
34:16.9,18,0.433735898,0.735294118,0.76299794,13,3,1,3,1,0,0,Eat
34:19.9,18,0.312995209,0.764705882,0.808614733,13,3,1,3,0,0,0,Eat
34:20.5,18,0.056723749,0.794117647,0.81688181,13,3,1,3,1,0,0,Eat
34:22.6,18,0.224347557,0.823529412,0.849578848,13,3,1,3,0,0,0,Eat
34:25.2,18,0.268217344,0.852941176,0.88866959,13,3,1,3,1,0,0,Eat
34:28.8,18,0.375835053,0.882352941,0.943444836,13,3,1,3,0,0,0,Eat
34:29.2,18,0.040357857,0.911764706,0.949326703,13,3,1,3,1,0,0,Eat
34:30.5,18,0.129558243,0.941176471,0.968208882,13,3,1,3,0,0,0,Eat
34:30.7,18,0.024418418,0.970588235,0.97176769,13,3,1,3,1,0,0,Eat
34:32.6,18,0.193713262,1,1,13,3,1,3,0,0,0,Eat
35:05.9,17,0,0,0,13,4,1,3,1,0,0,Clean
35:07.8,17,0.0202664,0.020408163,0.006802579,13,4,1,3,0,0,0,Clean
35:13.4,19,0.062592062,0.040816327,0.027812106,13,4,1,3,1,0,0,Clean
